Station,Date,Discharge,Discharge Flag,Manually Measured Discharge,Manual Measurement Ice Effect,Manual Measurement Quality,Data Source
07DC004,20-Aug-08,0.73,,,,,RAMP
07DC004,21-Aug-08,0.699,,,,,RAMP
07DC004,22-Aug-08,0.59,,,,,RAMP
07DC004,23-Aug-08,0.536,,,,,RAMP
07DC004,24-Aug-08,0.498,,,,,RAMP
07DC004,25-Aug-08,0.464,,,,,RAMP
07DC004,26-Aug-08,0.469,,,,,RAMP
07DC004,27-Aug-08,0.484,,,,,RAMP
07DC004,28-Aug-08,0.501,,,,,RAMP
07DC004,29-Aug-08,0.523,,,,,RAMP
07DC004,30-Aug-08,0.622,,,,,RAMP
07DC004,31-Aug-08,0.538,,,,,RAMP
07DC004,01-Sep-08,0.496,,,,,RAMP
07DC004,02-Sep-08,0.481,,,,,RAMP
07DC004,03-Sep-08,0.47,,,,,RAMP
07DC004,04-Sep-08,0.459,,,,,RAMP
07DC004,05-Sep-08,0.438,,,,,RAMP
07DC004,06-Sep-08,0.43,,,,,RAMP
07DC004,07-Sep-08,0.427,,,,,RAMP
07DC004,08-Sep-08,0.415,,,,,RAMP
07DC004,09-Sep-08,0.455,,,,,RAMP
07DC004,10-Sep-08,0.434,,,,,RAMP
07DC004,11-Sep-08,0.419,,,,,RAMP
07DC004,12-Sep-08,0.424,,,,,RAMP
07DC004,13-Sep-08,0.421,,0.408,no,Good,RAMP
07DC004,14-Sep-08,0.424,,,,,RAMP
07DC004,15-Sep-08,0.427,,,,,RAMP
07DC004,16-Sep-08,0.443,,,,,RAMP
07DC004,17-Sep-08,0.444,,,,,RAMP
07DC004,18-Sep-08,0.447,,,,,RAMP
07DC004,19-Sep-08,0.462,,,,,RAMP
07DC004,20-Sep-08,0.459,,,,,RAMP
07DC004,21-Sep-08,0.452,,,,,RAMP
07DC004,22-Sep-08,0.488,,,,,RAMP
07DC004,23-Sep-08,0.566,,,,,RAMP
07DC004,24-Sep-08,0.55,,,,,RAMP
07DC004,25-Sep-08,0.513,,,,,RAMP
07DC004,26-Sep-08,0.512,,,,,RAMP
07DC004,27-Sep-08,0.526,,,,,RAMP
07DC004,28-Sep-08,0.513,,,,,RAMP
07DC004,29-Sep-08,0.501,,,,,RAMP
07DC004,30-Sep-08,0.506,,,,,RAMP
07DC004,01-Oct-08,0.497,,,,,RAMP
07DC004,02-Oct-08,0.501,,,,,RAMP
07DC004,03-Oct-08,0.504,,,,,RAMP
07DC004,04-Oct-08,0.508,,,,,RAMP
07DC004,05-Oct-08,0.539,,,,,RAMP
07DC004,06-Oct-08,0.689,,,,,RAMP
07DC004,07-Oct-08,0.61,,,,,RAMP
07DC004,08-Oct-08,0.573,,,,,RAMP
07DC004,09-Oct-08,0.593,,,,,RAMP
07DC004,10-Oct-08,0.591,,,,,RAMP
07DC004,11-Oct-08,0.567,,,,,RAMP
07DC004,12-Oct-08,0.555,,,,,RAMP
07DC004,13-Oct-08,0.561,,,,,RAMP
07DC004,14-Oct-08,0.546,,,,,RAMP
07DC004,15-Oct-08,0.536,,,,,RAMP
07DC004,16-Oct-08,0.537,,,,,RAMP
07DC004,17-Oct-08,0.546,,,,,RAMP
07DC004,18-Oct-08,0.557,,,,,RAMP
07DC004,19-Oct-08,0.542,,,,,RAMP
07DC004,20-Oct-08,0.559,,,,,RAMP
07DC004,21-Oct-08,0.553,,0.547,no,Good,RAMP
07DC004,01-May-09,,,0.613,no,Excellent,RAMP
07DC004,05-May-09,0.613,A,,,,RAMP
07DC004,06-May-09,,M,,,,RAMP
07DC004,07-May-09,,M,,,,RAMP
07DC004,08-May-09,,M,,,,RAMP
07DC004,09-May-09,,M,,,,RAMP
07DC004,10-May-09,,M,,,,RAMP
07DC004,11-May-09,,M,,,,RAMP
07DC004,12-May-09,,M,,,,RAMP
07DC004,13-May-09,,M,,,,RAMP
07DC004,14-May-09,,M,,,,RAMP
07DC004,15-May-09,,M,,,,RAMP
07DC004,16-May-09,,M,,,,RAMP
07DC004,17-May-09,,M,,,,RAMP
07DC004,18-May-09,,M,,,,RAMP
07DC004,19-May-09,,M,,,,RAMP
07DC004,20-May-09,,M,,,,RAMP
07DC004,21-May-09,,M,,,,RAMP
07DC004,22-May-09,,M,,,,RAMP
07DC004,23-May-09,,M,,,,RAMP
07DC004,24-May-09,,M,,,,RAMP
07DC004,25-May-09,,M,,,,RAMP
07DC004,26-May-09,,M,,,,RAMP
07DC004,27-May-09,,M,,,,RAMP
07DC004,28-May-09,,M,,,,RAMP
07DC004,29-May-09,,M,,,,RAMP
07DC004,30-May-09,,M,,,,RAMP
07DC004,31-May-09,,M,,,,RAMP
07DC004,01-Jun-09,,M,,,,RAMP
07DC004,02-Jun-09,,M,,,,RAMP
07DC004,03-Jun-09,,M,,,,RAMP
07DC004,04-Jun-09,,M,,,,RAMP
07DC004,05-Jun-09,,M,,,,RAMP
07DC004,06-Jun-09,,M,,,,RAMP
07DC004,07-Jun-09,,M,,,,RAMP
07DC004,08-Jun-09,,M,,,,RAMP
07DC004,09-Jun-09,,M,,,,RAMP
07DC004,10-Jun-09,,M,,,,RAMP
07DC004,11-Jun-09,,M,,,,RAMP
07DC004,12-Jun-09,0.469,A,0.469,no,Excellent,RAMP
07DC004,13-Jun-09,,M,,,,RAMP
07DC004,14-Jun-09,0.474,E,,,,RAMP
07DC004,15-Jun-09,0.489,E,,,,RAMP
07DC004,16-Jun-09,0.513,E,,,,RAMP
07DC004,17-Jun-09,0.509,E,,,,RAMP
07DC004,18-Jun-09,0.49,E,,,,RAMP
07DC004,19-Jun-09,0.483,E,,,,RAMP
07DC004,20-Jun-09,0.522,E,,,,RAMP
07DC004,21-Jun-09,0.498,E,,,,RAMP
07DC004,22-Jun-09,1.12,E,,,,RAMP
07DC004,23-Jun-09,3.07,E,,,,RAMP
07DC004,24-Jun-09,1.38,E,,,,RAMP
07DC004,25-Jun-09,1.1,E,,,,RAMP
07DC004,26-Jun-09,1.23,E,,,,RAMP
07DC004,27-Jun-09,1.9,E,,,,RAMP
07DC004,28-Jun-09,1.6,E,,,,RAMP
07DC004,29-Jun-09,2.18,E,,,,RAMP
07DC004,30-Jun-09,2.6,E,,,,RAMP
07DC004,01-Jul-09,3.72,E,,,,RAMP
07DC004,02-Jul-09,3.9,E,,,,RAMP
07DC004,03-Jul-09,3.73,E,,,,RAMP
07DC004,04-Jul-09,3.63,E,,,,RAMP
07DC004,05-Jul-09,3.46,E,,,,RAMP
07DC004,06-Jul-09,3.12,E,,,,RAMP
07DC004,07-Jul-09,2.85,E,,,,RAMP
07DC004,08-Jul-09,2.6,E,,,,RAMP
07DC004,09-Jul-09,2.43,E,,,,RAMP
07DC004,10-Jul-09,2.12,E,,,,RAMP
07DC004,11-Jul-09,1.91,E,,,,RAMP
07DC004,12-Jul-09,1.71,E,,,,RAMP
07DC004,13-Jul-09,1.82,E,,,,RAMP
07DC004,14-Jul-09,1.68,E,,,,RAMP
07DC004,15-Jul-09,1.5,E,,,,RAMP
07DC004,16-Jul-09,1.4,E,,,,RAMP
07DC004,17-Jul-09,1.37,E,,,,RAMP
07DC004,18-Jul-09,1.41,E,,,,RAMP
07DC004,19-Jul-09,1.41,E,,,,RAMP
07DC004,20-Jul-09,1.3,E,,,,RAMP
07DC004,21-Jul-09,1.17,E,,,,RAMP
07DC004,22-Jul-09,1.14,E,,,,RAMP
07DC004,23-Jul-09,1.1,E,,,,RAMP
07DC004,24-Jul-09,1,E,,,,RAMP
07DC004,25-Jul-09,1.02,E,,,,RAMP
07DC004,26-Jul-09,0.95,E,,,,RAMP
07DC004,27-Jul-09,0.856,E,,,,RAMP
07DC004,28-Jul-09,0.811,E,,,,RAMP
07DC004,29-Jul-09,0.763,E,,,,RAMP
07DC004,30-Jul-09,0.75,E,,,,RAMP
07DC004,31-Jul-09,0.685,E,,,,RAMP
07DC004,01-Aug-09,0.649,E,,,,RAMP
07DC004,02-Aug-09,0.612,E,,,,RAMP
07DC004,03-Aug-09,0.561,E,,,,RAMP
07DC004,04-Aug-09,0.56,E,,,,RAMP
07DC004,05-Aug-09,0.601,E,,,,RAMP
07DC004,06-Aug-09,0.516,E,,,,RAMP
07DC004,07-Aug-09,0.466,E,,,,RAMP
07DC004,08-Aug-09,0.443,E,0.439,no,Good,RAMP
07DC004,09-Aug-09,0.458,E,,,,RAMP
07DC004,10-Aug-09,0.451,E,,,,RAMP
07DC004,11-Aug-09,0.45,E,,,,RAMP
07DC004,12-Aug-09,0.444,E,,,,RAMP
07DC004,13-Aug-09,0.462,E,,,,RAMP
07DC004,14-Aug-09,0.464,E,,,,RAMP
07DC004,15-Aug-09,0.457,E,,,,RAMP
07DC004,16-Aug-09,0.436,E,,,,RAMP
07DC004,17-Aug-09,0.425,E,,,,RAMP
07DC004,18-Aug-09,0.499,E,,,,RAMP
07DC004,19-Aug-09,0.502,E,,,,RAMP
07DC004,20-Aug-09,0.447,E,,,,RAMP
07DC004,21-Aug-09,0.441,E,,,,RAMP
07DC004,22-Aug-09,0.546,E,,,,RAMP
07DC004,23-Aug-09,0.666,E,,,,RAMP
07DC004,24-Aug-09,1.29,E,,,,RAMP
07DC004,25-Aug-09,1.09,E,,,,RAMP
07DC004,26-Aug-09,0.82,E,,,,RAMP
07DC004,27-Aug-09,0.713,E,,,,RAMP
07DC004,28-Aug-09,0.643,E,,,,RAMP
07DC004,29-Aug-09,0.651,E,,,,RAMP
07DC004,30-Aug-09,0.589,E,,,,RAMP
07DC004,31-Aug-09,0.52,E,,,,RAMP
07DC004,01-Sep-09,0.536,E,,,,RAMP
07DC004,02-Sep-09,0.49,E,,,,RAMP
07DC004,03-Sep-09,0.518,E,,,,RAMP
07DC004,04-Sep-09,0.507,E,,,,RAMP
07DC004,05-Sep-09,0.494,E,,,,RAMP
07DC004,06-Sep-09,0.488,E,,,,RAMP
07DC004,07-Sep-09,0.49,E,,,,RAMP
07DC004,08-Sep-09,0.492,E,,,,RAMP
07DC004,09-Sep-09,0.555,E,,,,RAMP
07DC004,10-Sep-09,0.507,E,,,,RAMP
07DC004,11-Sep-09,0.48,E,,,,RAMP
07DC004,12-Sep-09,0.465,E,,,,RAMP
07DC004,13-Sep-09,0.471,E,,,,RAMP
07DC004,14-Sep-09,0.442,E,,,,RAMP
07DC004,15-Sep-09,0.427,E,,,,RAMP
07DC004,16-Sep-09,0.436,E,,,,RAMP
07DC004,17-Sep-09,0.434,E,0.387,no,Good,RAMP
07DC004,18-Sep-09,0.47,E,,,,RAMP
07DC004,19-Sep-09,0.549,E,,,,RAMP
07DC004,20-Sep-09,0.484,E,,,,RAMP
07DC004,21-Sep-09,0.431,E,,,,RAMP
07DC004,22-Sep-09,0.452,E,,,,RAMP
07DC004,23-Sep-09,0.455,E,,,,RAMP
07DC004,24-Sep-09,0.458,E,,,,RAMP
07DC004,25-Sep-09,0.4,E,,,,RAMP
07DC004,26-Sep-09,0.505,E,,,,RAMP
07DC004,27-Sep-09,0.499,E,,,,RAMP
07DC004,28-Sep-09,0.485,E,,,,RAMP
07DC004,29-Sep-09,0.44,E,,,,RAMP
07DC004,30-Sep-09,0.451,E,,,,RAMP
07DC004,01-Oct-09,0.455,E,,,,RAMP
07DC004,02-Oct-09,0.438,E,,,,RAMP
07DC004,03-Oct-09,0.447,E,,,,RAMP
07DC004,04-Oct-09,0.512,E,,,,RAMP
07DC004,05-Oct-09,0.454,E,,,,RAMP
07DC004,06-Oct-09,0.444,E,,,,RAMP
07DC004,07-Oct-09,0.479,E,,,,RAMP
07DC004,08-Oct-09,0.485,E,,,,RAMP
07DC004,09-Oct-09,0.469,E,,,,RAMP
07DC004,10-Oct-09,0.459,E,,,,RAMP
07DC004,11-Oct-09,0.455,E,,,,RAMP
07DC004,12-Oct-09,0.473,E,,,,RAMP
07DC004,13-Oct-09,0.446,E,,,,RAMP
07DC004,14-Oct-09,0.68,E,,,,RAMP
07DC004,15-Oct-09,0.512,E,,,,RAMP
07DC004,16-Oct-09,0.457,E,,,,RAMP
07DC004,17-Oct-09,0.485,E,,,,RAMP
07DC004,18-Oct-09,0.484,E,,,,RAMP
07DC004,19-Oct-09,0.458,E,,,,RAMP
07DC004,20-Oct-09,0.477,E,,,,RAMP
07DC004,21-Oct-09,0.471,E,,,,RAMP
07DC004,22-Oct-09,0.488,E,,,,RAMP
07DC004,23-Oct-09,0.528,E,,,,RAMP
07DC004,24-Oct-09,0.521,E,,,,RAMP
07DC004,25-Oct-09,0.561,E,0.58,no,Excellent,RAMP
07DC004,24-Apr-10,0.481,"X,E",0.469,no,Fair,RAMP
07DC004,25-Apr-10,0.496,"X,E",,,,RAMP
07DC004,26-Apr-10,0.508,"X,E",,,,RAMP
07DC004,27-Apr-10,0.543,"X,E",,,,RAMP
07DC004,28-Apr-10,0.538,"X,E",,,,RAMP
07DC004,29-Apr-10,0.545,"X,E",,,,RAMP
07DC004,30-Apr-10,0.561,"X,E",,,,RAMP
07DC004,01-May-10,0.548,"X,E",,,,RAMP
07DC004,02-May-10,0.513,"X,E",,,,RAMP
07DC004,03-May-10,0.543,"X,E",,,,RAMP
07DC004,04-May-10,0.501,"X,E",,,,RAMP
07DC004,05-May-10,0.461,"X,E",,,,RAMP
07DC004,06-May-10,0.47,"X,E",,,,RAMP
07DC004,07-May-10,0.473,"X,E",,,,RAMP
07DC004,08-May-10,0.474,"X,E",,,,RAMP
07DC004,09-May-10,0.498,"X,E",,,,RAMP
07DC004,10-May-10,0.463,"X,E",,,,RAMP
07DC004,11-May-10,0.472,"X,E",,,,RAMP
07DC004,12-May-10,0.477,"X,E",,,,RAMP
07DC004,13-May-10,0.472,"X,E",,,,RAMP
07DC004,14-May-10,0.461,"X,E",,,,RAMP
07DC004,15-May-10,0.47,"X,E",,,,RAMP
07DC004,16-May-10,0.475,"X,E",,,,RAMP
07DC004,17-May-10,0.535,"X,E",,,,RAMP
07DC004,18-May-10,0.503,"X,E",,,,RAMP
07DC004,19-May-10,0.517,"X,E",,,,RAMP
07DC004,20-May-10,0.49,"X,E",,,,RAMP
07DC004,21-May-10,0.533,"X,E",,,,RAMP
07DC004,22-May-10,0.525,"X,E",,,,RAMP
07DC004,23-May-10,0.455,"X,E",,,,RAMP
07DC004,24-May-10,0.434,"X,E",,,,RAMP
07DC004,25-May-10,0.418,"X,E",,,,RAMP
07DC004,26-May-10,0.433,"X,E",,,,RAMP
07DC004,27-May-10,0.422,"X,E",,,,RAMP
07DC004,28-May-10,0.418,"X,E",,,,RAMP
07DC004,29-May-10,0.415,"X,E",,,,RAMP
07DC004,30-May-10,0.406,"X,E",,,,RAMP
07DC004,31-May-10,0.397,"X,E",,,,RAMP
07DC004,01-Jun-10,0.402,"X,E",,,,RAMP
07DC004,02-Jun-10,0.402,"X,E",,,,RAMP
07DC004,03-Jun-10,0.397,"X,E",,,,RAMP
07DC004,04-Jun-10,0.378,"X,E",,,,RAMP
07DC004,05-Jun-10,0.395,"X,E",,,,RAMP
07DC004,06-Jun-10,0.496,"X,E",,,,RAMP
07DC004,07-Jun-10,0.417,"X,E",,,,RAMP
07DC004,08-Jun-10,0.378,"X,E",,,,RAMP
07DC004,09-Jun-10,0.363,"X,E",,,,RAMP
07DC004,10-Jun-10,0.361,"X,E",,,,RAMP
07DC004,11-Jun-10,0.352,"X,E",,,,RAMP
07DC004,12-Jun-10,0.37,"X,E",,,,RAMP
07DC004,13-Jun-10,0.357,"X,E",,,,RAMP
07DC004,14-Jun-10,0.384,"X,E",,,,RAMP
07DC004,15-Jun-10,0.363,"X,E",,,,RAMP
07DC004,16-Jun-10,0.37,"X,E",,,,RAMP
07DC004,17-Jun-10,0.355,"X,E",,,,RAMP
07DC004,18-Jun-10,0.347,"X,E",,,,RAMP
07DC004,19-Jun-10,0.349,"X,E",,,,RAMP
07DC004,20-Jun-10,0.342,"X,E",,,,RAMP
07DC004,21-Jun-10,0.345,"X,E",,,,RAMP
07DC004,22-Jun-10,0.337,"X,E",,,,RAMP
07DC004,23-Jun-10,0.319,"X,E",,,,RAMP
07DC004,24-Jun-10,0.329,"X,E",0.369,no,Good,RAMP
07DC004,25-Jun-10,0.338,"X,E",,,,RAMP
07DC004,26-Jun-10,0.421,"X,E",,,,RAMP
07DC004,27-Jun-10,0.327,"X,E",,,,RAMP
07DC004,28-Jun-10,0.275,"X,E",,,,RAMP
07DC004,29-Jun-10,0.32,"X,E",,,,RAMP
07DC004,30-Jun-10,0.421,"X,E",,,,RAMP
07DC004,01-Jul-10,0.38,"X,E",,,,RAMP
07DC004,02-Jul-10,0.342,"X,E",,,,RAMP
07DC004,03-Jul-10,0.352,"X,E",,,,RAMP
07DC004,04-Jul-10,0.357,"X,E",,,,RAMP
07DC004,05-Jul-10,0.348,"X,E",,,,RAMP
07DC004,06-Jul-10,0.353,"X,E",,,,RAMP
07DC004,07-Jul-10,0.363,"X,E",,,,RAMP
07DC004,08-Jul-10,0.361,"X,E",,,,RAMP
07DC004,09-Jul-10,0.431,"X,E",,,,RAMP
07DC004,10-Jul-10,0.423,"X,E",,,,RAMP
07DC004,11-Jul-10,0.39,"X,E",,,,RAMP
07DC004,12-Jul-10,0.383,"X,E",,,,RAMP
07DC004,13-Jul-10,0.402,"X,E",,,,RAMP
07DC004,14-Jul-10,0.382,"X,E",,,,RAMP
07DC004,15-Jul-10,0.386,"X,E",,,,RAMP
07DC004,16-Jul-10,0.439,"X,E",,,,RAMP
07DC004,17-Jul-10,0.405,"X,E",,,,RAMP
07DC004,18-Jul-10,0.366,"X,E",,,,RAMP
07DC004,19-Jul-10,0.358,"X,E",,,,RAMP
07DC004,20-Jul-10,0.386,"X,E",,,,RAMP
07DC004,21-Jul-10,0.381,"X,E",,,,RAMP
07DC004,22-Jul-10,0.371,"X,E",,,,RAMP
07DC004,23-Jul-10,0.381,"X,E",,,,RAMP
07DC004,24-Jul-10,0.401,"X,E",,,,RAMP
07DC004,25-Jul-10,0.41,"X,E",,,,RAMP
07DC004,26-Jul-10,0.481,"X,E",,,,RAMP
07DC004,27-Jul-10,0.55,"X,E",,,,RAMP
07DC004,28-Jul-10,0.458,"X,E",,,,RAMP
07DC004,29-Jul-10,0.429,"X,E",,,,RAMP
07DC004,30-Jul-10,0.426,"X,E",,,,RAMP
07DC004,31-Jul-10,0.46,"X,E",,,,RAMP
07DC004,01-Aug-10,0.488,"X,E",,,,RAMP
07DC004,02-Aug-10,0.461,"X,E",,,,RAMP
07DC004,03-Aug-10,0.462,"X,E",,,,RAMP
07DC004,04-Aug-10,0.444,"X,E",,,,RAMP
07DC004,05-Aug-10,0.466,"X,E",,,,RAMP
07DC004,06-Aug-10,0.473,"X,E",,,,RAMP
07DC004,07-Aug-10,0.474,"X,E",,,,RAMP
07DC004,08-Aug-10,0.462,"X,E",,,,RAMP
07DC004,09-Aug-10,0.501,"X,E",,,,RAMP
07DC004,10-Aug-10,0.444,"X,E",,,,RAMP
07DC004,11-Aug-10,0.458,"X,E",,,,RAMP
07DC004,12-Aug-10,0.436,"X,E",,,,RAMP
07DC004,13-Aug-10,0.477,"X,E",0.314,no,Good,RAMP
07DC004,14-Aug-10,0.495,"X,E",,,,RAMP
07DC004,15-Aug-10,0.443,"X,E",,,,RAMP
07DC004,16-Aug-10,0.429,"X,E",,,,RAMP
07DC004,17-Aug-10,0.432,"X,E",,,,RAMP
07DC004,18-Aug-10,0.433,"X,E",,,,RAMP
07DC004,19-Aug-10,0.445,"X,E",,,,RAMP
07DC004,20-Aug-10,0.432,"X,E",,,,RAMP
07DC004,21-Aug-10,0.429,"X,E",,,,RAMP
07DC004,22-Aug-10,0.426,"X,E",,,,RAMP
07DC004,23-Aug-10,0.426,"X,E",,,,RAMP
07DC004,24-Aug-10,0.412,"X,E",,,,RAMP
07DC004,25-Aug-10,0.431,"X,E",,,,RAMP
07DC004,26-Aug-10,0.475,"X,E",,,,RAMP
07DC004,27-Aug-10,0.805,"X,E",,,,RAMP
07DC004,28-Aug-10,0.846,"X,E",,,,RAMP
07DC004,29-Aug-10,0.629,"X,E",,,,RAMP
07DC004,30-Aug-10,0.489,"X,E",,,,RAMP
07DC004,31-Aug-10,0.457,"X,E",,,,RAMP
07DC004,01-Sep-10,0.476,"X,E",,,,RAMP
07DC004,02-Sep-10,0.478,"X,E",,,,RAMP
07DC004,03-Sep-10,0.446,"X,E",,,,RAMP
07DC004,04-Sep-10,0.559,"X,E",,,,RAMP
07DC004,05-Sep-10,0.854,"X,E",,,,RAMP
07DC004,06-Sep-10,0.888,"X,E",,,,RAMP
07DC004,07-Sep-10,0.597,"X,E",,,,RAMP
07DC004,08-Sep-10,0.495,"X,E",,,,RAMP
07DC004,09-Sep-10,0.498,"X,E",,,,RAMP
07DC004,10-Sep-10,0.512,"X,E",,,,RAMP
07DC004,11-Sep-10,0.638,"X,E",,,,RAMP
07DC004,12-Sep-10,0.545,"X,E",,,,RAMP
07DC004,13-Sep-10,0.563,"X,E",,,,RAMP
07DC004,14-Sep-10,0.533,"X,E",,,,RAMP
07DC004,15-Sep-10,0.525,"X,E",0.448,no,Good,RAMP
07DC004,16-Sep-10,0.563,"X,E",,,,RAMP
07DC004,17-Sep-10,0.58,"X,E",,,,RAMP
07DC004,18-Sep-10,0.532,"X,E",,,,RAMP
07DC004,19-Sep-10,0.51,"X,E",,,,RAMP
07DC004,20-Sep-10,0.513,"X,E",,,,RAMP
07DC004,21-Sep-10,0.515,"X,E",,,,RAMP
07DC004,22-Sep-10,0.497,"X,E",,,,RAMP
07DC004,23-Sep-10,0.487,"X,E",,,,RAMP
07DC004,24-Sep-10,0.474,"X,E",,,,RAMP
07DC004,25-Sep-10,0.474,"X,E",,,,RAMP
07DC004,26-Sep-10,0.472,"X,E",,,,RAMP
07DC004,27-Sep-10,0.47,"X,E",,,,RAMP
07DC004,28-Sep-10,0.452,"X,E",,,,RAMP
07DC004,29-Sep-10,0.435,"X,E",,,,RAMP
07DC004,30-Sep-10,0.426,"X,E",,,,RAMP
07DC004,01-Oct-10,0.433,"X,E",,,,RAMP
07DC004,02-Oct-10,0.427,"X,E",,,,RAMP
07DC004,03-Oct-10,0.427,"X,E",,,,RAMP
07DC004,04-Oct-10,0.412,"X,E",,,,RAMP
07DC004,05-Oct-10,0.42,"X,E",,,,RAMP
07DC004,06-Oct-10,0.407,"X,E",,,,RAMP
07DC004,07-Oct-10,0.403,"X,E",,,,RAMP
07DC004,08-Oct-10,0.397,"X,E",,,,RAMP
07DC004,09-Oct-10,0.389,"X,E",,,,RAMP
07DC004,10-Oct-10,0.387,"X,E",,,,RAMP
07DC004,11-Oct-10,0.39,"X,E",,,,RAMP
07DC004,12-Oct-10,0.381,"X,E",,,,RAMP
07DC004,13-Oct-10,0.381,"X,E",,,,RAMP
07DC004,14-Oct-10,0.381,"X,E",,,,RAMP
07DC004,15-Oct-10,0.407,"X,E",,,,RAMP
07DC004,16-Oct-10,0.365,"X,E",,,,RAMP
07DC004,17-Oct-10,0.36,"X,E",,,,RAMP
07DC004,18-Oct-10,0.365,"X,E",,,,RAMP
07DC004,19-Oct-10,0.37,"X,E",,,,RAMP
07DC004,20-Oct-10,0.362,"X,E",,,,RAMP
07DC004,21-Oct-10,0.359,"X,E",,,,RAMP
07DC004,22-Oct-10,0.358,"X,E",,,,RAMP
07DC004,23-Oct-10,0.348,"X,E",,,,RAMP
07DC004,24-Oct-10,0.345,"X,E",,,,RAMP
07DC004,25-Oct-10,0.338,"X,E",,,,RAMP
07DC004,26-Oct-10,0.33,"X,E",,,,RAMP
07DC004,27-Oct-10,0.324,"X,E",0.428,no,Good,RAMP
07DC004,22-Apr-11,0.46,"X,E",0.452,no,Excellent,RAMP
07DC004,23-Apr-11,0.518,"X,E",,,,RAMP
07DC004,24-Apr-11,0.511,"X,E",,,,RAMP
07DC004,25-Apr-11,0.494,"X,E",,,,RAMP
07DC004,26-Apr-11,0.565,"X,E",,,,RAMP
07DC004,27-Apr-11,0.616,"X,E",,,,RAMP
07DC004,28-Apr-11,0.633,"X,E",,,,RAMP
07DC004,29-Apr-11,0.527,"X,E",,,,RAMP
07DC004,30-Apr-11,0.469,"X,E",,,,RAMP
07DC004,01-May-11,0.493,"X,E",,,,RAMP
07DC004,02-May-11,0.526,"X,E",,,,RAMP
07DC004,03-May-11,0.522,"X,E",,,,RAMP
07DC004,04-May-11,0.533,"X,E",,,,RAMP
07DC004,05-May-11,0.394,"X,E",,,,RAMP
07DC004,06-May-11,0.408,"X,E",,,,RAMP
07DC004,07-May-11,0.383,"X,E",,,,RAMP
07DC004,08-May-11,0.379,"X,E",,,,RAMP
07DC004,09-May-11,,M,,,,RAMP
07DC004,10-May-11,,M,,,,RAMP
07DC004,11-May-11,,M,,,,RAMP
07DC004,12-May-11,,M,,,,RAMP
07DC004,13-May-11,,M,,,,RAMP
07DC004,14-May-11,,M,,,,RAMP
07DC004,15-May-11,,M,,,,RAMP
07DC004,16-May-11,,M,,,,RAMP
07DC004,17-May-11,,M,,,,RAMP
07DC004,18-May-11,,M,,,,RAMP
07DC004,19-May-11,,M,,,,RAMP
07DC004,20-May-11,,M,,,,RAMP
07DC004,21-May-11,,M,,,,RAMP
07DC004,22-May-11,,M,,,,RAMP
07DC004,23-May-11,,M,,,,RAMP
07DC004,24-May-11,,M,,,,RAMP
07DC004,25-May-11,,M,,,,RAMP
07DC004,26-May-11,,M,,,,RAMP
07DC004,27-May-11,,M,,,,RAMP
07DC004,28-May-11,,M,,,,RAMP
07DC004,29-May-11,,M,,,,RAMP
07DC004,30-May-11,,M,,,,RAMP
07DC004,31-May-11,,M,,,,RAMP
07DC004,01-Jun-11,,M,,,,RAMP
07DC004,02-Jun-11,,M,,,,RAMP
07DC004,03-Jun-11,,M,,,,RAMP
07DC004,04-Jun-11,,M,,,,RAMP
07DC004,05-Jun-11,,M,,,,RAMP
07DC004,06-Jun-11,,M,,,,RAMP
07DC004,07-Jun-11,,M,,,,RAMP
07DC004,08-Jun-11,,M,,,,RAMP
07DC004,09-Jun-11,,M,,,,RAMP
07DC004,10-Jun-11,,M,,,,RAMP
07DC004,11-Jun-11,,M,,,,RAMP
07DC004,12-Jun-11,,M,,,,RAMP
07DC004,13-Jun-11,,M,,,,RAMP
07DC004,14-Jun-11,,M,,,,RAMP
07DC004,15-Jun-11,,M,,,,RAMP
07DC004,16-Jun-11,,M,,,,RAMP
07DC004,17-Jun-11,,M,,,,RAMP
07DC004,18-Jun-11,,M,,,,RAMP
07DC004,19-Jun-11,,M,,,,RAMP
07DC004,20-Jun-11,,M,,,,RAMP
07DC004,21-Jun-11,,M,,,,RAMP
07DC004,22-Jun-11,,M,,,,RAMP
07DC004,23-Jun-11,,M,,,,RAMP
07DC004,24-Jun-11,,M,,,,RAMP
07DC004,25-Jun-11,,M,,,,RAMP
07DC004,26-Jun-11,,M,,,,RAMP
07DC004,27-Jun-11,,M,,,,RAMP
07DC004,28-Jun-11,,M,,,,RAMP
07DC004,29-Jun-11,,M,,,,RAMP
07DC004,30-Jun-11,,M,,,,RAMP
07DC004,01-Jul-11,,M,,,,RAMP
07DC004,02-Jul-11,,M,,,,RAMP
07DC004,03-Jul-11,,M,,,,RAMP
07DC004,04-Jul-11,,M,,,,RAMP
07DC004,05-Jul-11,,M,,,,RAMP
07DC004,06-Jul-11,,M,,,,RAMP
07DC004,07-Jul-11,,M,,,,RAMP
07DC004,08-Jul-11,,M,,,,RAMP
07DC004,09-Jul-11,,M,,,,RAMP
07DC004,10-Jul-11,,M,,,,RAMP
07DC004,11-Jul-11,,M,,,,RAMP
07DC004,12-Jul-11,,M,,,,RAMP
07DC004,13-Jul-11,,M,,,,RAMP
07DC004,14-Jul-11,,M,,,,RAMP
07DC004,15-Jul-11,,M,,,,RAMP
07DC004,16-Jul-11,,M,,,,RAMP
